situation,EIN,Name,OrgType,file,TaxYr,ReturnTypeCd,IRS990,IRS990Size,IRS990ScheduleA,IRS990ScheduleASize,IRS990ScheduleB,IRS990ScheduleBSize,IRS990ScheduleD,IRS990ScheduleDSize,IRS990ScheduleF,IRS990ScheduleFSize,IRS990ScheduleG,IRS990ScheduleGSize,IRS990ScheduleI,IRS990ScheduleISize,IRS990ScheduleM,IRS990ScheduleMSize,IRS990ScheduleO,IRS990ScheduleOSize,IRS990ScheduleR,IRS990ScheduleRSize,IRS990ScheduleL,IRS990ScheduleLSize,IRS990ScheduleJ,IRS990ScheduleJSize,IRS990ScheduleC,IRS990ScheduleCSize,IRS990PF,IRS990PFSize,AccountingFeesSchedule,AccountingFeesScheduleSize,InvestmentsCorpStockSchedule,InvestmentsCorpStockScheduleSize,OtherIncreasesSchedule,OtherIncreasesScheduleSize,TaxesSchedule,TaxesScheduleSize,OtherExpensesSchedule,OtherExpensesScheduleSize,DepreciationSchedule,DepreciationScheduleSize,LandEtcSchedule2,LandEtcSchedule2Size,OtherAssetsSchedule,OtherAssetsScheduleSize,OtherIncomeSchedule2,OtherIncomeSchedule2Size,OtherLiabilitiesSchedule,OtherLiabilitiesScheduleSize,LegalFeesSchedule,LegalFeesScheduleSize,GainLossSaleOtherAssetsSch,GainLossSaleOtherAssetsSchSize,InvestmentsOtherSchedule2,InvestmentsOtherSchedule2Size,OtherDecreasesSchedule,OtherDecreasesScheduleSize,OtherProfessionalFeesSchedule,OtherProfessionalFeesScheduleSize,GeneralExplanationAttachment,GeneralExplanationAttachmentSize,InvestmentsCorpBondsSchedule,InvestmentsCorpBondsScheduleSize,InvestmentsGovtObligationsSch,InvestmentsGovtObligationsSchSize,ExplnOfNonFilingWithAGStmt,ExplnOfNonFilingWithAGStmtSize,SubstantialContributorsSch,SubstantialContributorsSchSize,AppliedToPriorYearElection,AppliedToPriorYearElectionSize,AllOthProgRltdInvestmentsSch,AllOthProgRltdInvestmentsSchSize,OtherReceivablesOfficersSch,OtherReceivablesOfficersSchSize,IRS990EZ,IRS990EZSize,TransferPrsnlBnftContractsDecl,TransferPrsnlBnftContractsDeclSize,ReasonableCauseExplanation,ReasonableCauseExplanationSize,CompensationExplanation,CompensationExplanationSize,IRS990ScheduleN,IRS990ScheduleNSize,IRS990ScheduleE,IRS990ScheduleESize,TransfersFrmControlledEntities,TransfersFrmControlledEntitiesSize,TransfersToControlledEntities,TransfersToControlledEntitiesSize,ExpenditureResponsibilityStmt,ExpenditureResponsibilityStmtSize,OtherNotesLoansRcvblLongSch,OtherNotesLoansRcvblLongSchSize,CashDeemedCharitableExplnStmt,CashDeemedCharitableExplnStmtSize,IRS990ScheduleK,IRS990ScheduleKSize,AffiliatedGroupSchedule,AffiliatedGroupScheduleSize,IRS990ScheduleH,IRS990ScheduleHSize,MortgagesAndNotesPayableSch,MortgagesAndNotesPayableSchSize,SalesOfInventoryList,SalesOfInventoryListSize,InvestmentsLandSchedule2,InvestmentsLandSchedule2Size,OtherNotesLoansRcvblShortSch2,OtherNotesLoansRcvblShortSch2Size,ContractorCompensationExpln,ContractorCompensationExplnSize,LoansFromOfficersSchedule,LoansFromOfficersScheduleSize,ReductionExplanationStatement,ReductionExplanationStatementSize,LiquidationExplanationStmt,LiquidationExplanationStmtSize,DissolutionStmt,DissolutionStmtSize,ActyNotPreviouslyRptExpln,ActyNotPreviouslyRptExplnSize,DistributionFromCorpusElection,DistributionFromCorpusElectionSize,AveragingAttachment,AveragingAttachmentSize,CashDistributionExplnStmt,CashDistributionExplnStmtSize,AmortizationSchedule,AmortizationScheduleSize,EmployeeCompensationExpln,EmployeeCompensationExplnSize,ExplanOfLegisPoliticalActvts,ExplanOfLegisPoliticalActvtsSize,AffiliateListing,AffiliateListingSize,AffiliatedGroupAttachment,AffiliatedGroupAttachmentSize,BorrowedFundsElection,BorrowedFundsElectionSize,TaxUnderSection511Statement,TaxUnderSection511StatementSize
A 501c3 filed a 990 containing ReasonableCauseExplanation in 2023.,223809597,SUNN EDUCATIONAL RESOURCES INC,501c3,xml\2024\2024_02A\202410299349300906_public.xml,2023,990,1.0,204.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c3 filed a 990 containing IRS990ScheduleN in 2023.,455603860,HARLEM HEBREW LANGUAGE ACADEMY,501c3,xml\2025\2025_05A\202501349349302925_public.xml,2023,990,1.0,213.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
A 501c3 filed a 990 containing IRS990ScheduleE in 2023.,208083164,DREXEL NEUMANN ACADEMY INC,501c3,xml\2025\2025_01A\202520169349301537_public.xml,2023,990,1.0,213.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A 501c3 filed a 990 containing IRS990ScheduleK in 2023.,210650678,RIDER UNIVERSITY,501c3,xml\2025\2025_05A\202501359349306365_public.xml,2023,990,1.0,317.0,1.0,1.0,1.0,1.0,1.0,55.0,1.0,18.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,33.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
A 501c3 filed a 990 containing AffiliatedGroupSchedule in 2023.,943191447,RVM EAGLE POINT HOUSING CORPORATION,501c3,xml\2025\2025_03A\202520799349301107_public.xml,2023,990,1.0,211.0,1.0,17.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c3 filed a 990 containing IRS990ScheduleH in 2023.,370813229,OSF Healthcare System,501c3,xml\2025\2025_08A\202502189349302015_public.xml,2023,990,1.0,336.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,17.0,0.0,0.0,1.0,22.0,1.0,6.0,1.0,16.0,1.0,61.0,1.0,7.0,1.0,62.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
A 501c3 filed a 990 containing AveragingAttachment in 2023.,842593203,CLEAN OKEECHOBEE WATERS FOUNDATION,501c3,xml\2024\2024_02A\202410509349300621_public.xml,2023,990,1.0,167.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c3 filed a 990 containing AffiliateListing in 2023.,237296966,GROUP SKILLSUSA INC,501c3,xml\2025\2025_01A\202500159349302255_public.xml,2023,990,1.0,197.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,20.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,,,,,,
A 501c3 filed a 990 containing AffiliatedGroupAttachment in 2023.,942162549,ON LOK SENIOR HEALTH SERVICES,501c3,xml\2025\2025_05A\202521279349302087_public.xml,2023,990,1.0,260.0,1.0,17.0,1.0,1.0,1.0,54.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,23.0,0.0,0.0,1.0,22.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,,,0.0,0.0
A 501c4 filed a 990 containing IRS990 in 2023.,860974183,SAFARI CLUB INTERNATIONAL,501c4,xml\2025\2025_05B\202541349349306954_public.xml,2023,990,1.0,513.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,16.0,1.0,6.0,0.0,0.0,1.0,12.0,1.0,29.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,
A 501c4 filed a 990 containing IRS990ScheduleA in 2023.,311139936,RITCHIE COUNTY SENIOR HOUSING INC,501c4,xml\2025\2025_01A\202530159349300933_public.xml,2023,990,1.0,207.0,1.0,18.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A 501c4 filed a 990 containing IRS990ScheduleB in 2023.,873791443,WA Safe and Healthy,501c4,xml\2024\2024_02A\202440529349301039_public.xml,2023,990,1.0,159.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A 501c4 filed a 990 containing IRS990ScheduleD in 2023.,840445578,SCHOOL NUTRITION ASSOCIATION INC,501c4,xml\2025\2025_06A\202531629349301853_public.xml,2023,990,1.0,259.0,0.0,0.0,1.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,1.0,20.0,0.0,0.0,1.0,24.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleF in 2023.,521974904,TOBACCO-FREE KIDS ACTION FUND,501c4,xml\2025\2025_02A\202500489349300820_public.xml,2023,990,1.0,273.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,149.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,8.0,1.0,23.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleG in 2023.,133539048,PLANNED PARENTHOOD ACTION FUND INC,501c4,xml\2025\2025_05B\202541259349302274_public.xml,2023,990,1.0,282.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,66.0,1.0,80.0,1.0,6.0,1.0,13.0,1.0,35.0,0.0,0.0,1.0,23.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleI in 2023.,954523231,CALIFORNIA HEALTHCARE FOUNDATION,501c4,xml\2025\2025_01A\202510159349303021_public.xml,2023,990,1.0,247.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,17.0,0.0,0.0,1.0,407.0,0.0,0.0,1.0,6.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A 501c4 filed a 990 containing IRS990ScheduleM in 2023.,510157792,DALLAS SAFARI CLUB,501c4,xml\2025\2025_02A\202510489349301961_public.xml,2023,990,1.0,259.0,0.0,0.0,1.0,1.0,1.0,31.0,1.0,19.0,1.0,16.0,1.0,6.0,1.0,541.0,1.0,4.0,1.0,24.0,0.0,0.0,1.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleO in 2023.,237302826,PRINCEVILLE AT HANALEI COMMUNITY ASSOCIATION,501c4,xml\2025\2025_11C\202532869349301938_public.xml,2023,990,1.0,217.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
